id,date,proposalx,d1e1,d2e1,d3e1,turnoutx,titel_kurz_d,age,age_category,part,vote_x,educ
1331007.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,52.0,class45,did not,,9
1331008.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,43.0,class35,did not,,5
1331009.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,70.0,class65,did,yes (accepted),5
1331010.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,75.0,class75,did not,,5
1331011.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,56.0,class55,did,yes (accepted),5
1331012.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,57.0,class55,did,no (rejected),5
1331013.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,86.0,class75,did,yes (accepted),10
1331014.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,44.0,class35,did,no answer,9
1331015.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,68.0,class65,did,yes (accepted),6
1331016.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,81.0,class75,did,yes (accepted),5
1331017.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,71.0,class65,did,yes (accepted),5
1331018.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,73.0,class65,did,yes (accepted),5
1331019.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,77.0,class75,did,no (rejected),5
1331020.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,29.0,class25,did,yes (accepted),9
1331021.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,69.0,class65,did,yes (accepted),5
1331022.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,74.0,class65,did,yes (accepted),9
1331023.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,56.0,class55,did,yes (accepted),5
1331024.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,45.0,class45,did,no (rejected),5
1331025.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,68.0,class65,did,yes (accepted),8
1331026.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,76.0,class75,did not,,2
1331027.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,41.0,class35,did,yes (accepted),9
1331028.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,54.0,class45,did,yes (accepted),8
1331029.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,76.0,class75,did,no (rejected),5
1331030.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,64.0,class55,did,yes (accepted),9
1331031.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,61.0,class55,did,yes (accepted),5
1331032.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,77.0,class75,did,no (rejected),5
1331033.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,52.0,class45,did not,,5
1331034.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,50.0,class45,did,no (rejected),5
1331035.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,61.0,class55,did,yes (accepted),5
1331036.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,73.0,class65,did,yes (accepted),5
1331037.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,89.0,class75,did,no (rejected),5
1331038.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,81.0,class75,did,no (rejected),5
1331039.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,80.0,class75,did not,,5
1331040.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,77.0,class75,did not,,7
1331041.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,86.0,class75,did,no (rejected),5
1331042.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,25.0,class25,did,yes (accepted),9
1331043.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,53.0,class45,did,yes (accepted),9
1331044.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,61.0,class55,did,yes (accepted),9
1331045.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,68.0,class65,did,yes (accepted),9
1331046.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,63.0,class55,did,yes (accepted),5
1331047.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,65.0,class65,did,yes (accepted),5
1331048.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,58.0,class55,did not,,8
1331049.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,86.0,class75,did,yes (accepted),6
1331050.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,49.0,class45,did not,,5
1331051.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,65.0,class65,did not,,8
1331052.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,57.0,class55,did not,,2
1331053.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,66.0,class65,did not,,8
1331054.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,22.0,class18,did not,,6
1331055.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,42.0,class35,did,no answer,5
1331056.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,28.0,class25,did,yes (accepted),9
1331057.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,70.0,class65,did,no (rejected),2
1331058.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,62.0,class55,did,no (rejected),9
1331059.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,54.0,class45,did not,,5
1331060.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,21.0,class18,did,yes (accepted),6
1331061.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,72.0,class65,did not,,6
1331062.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,51.0,class45,did,no (rejected),6
1331063.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,61.0,class55,did,yes (accepted),5
1331064.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,61.0,class55,did,no (rejected),9
1331065.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,39.0,class35,did not,,9
1331066.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,75.0,class75,did,voted blank / did not vote for this voting proposal,8
1331067.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,50.0,class45,did not,,8
1331068.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,67.0,class65,did,yes (accepted),5
1331069.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,39.0,class35,did not,,5
1331070.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,80.0,class75,did,yes (accepted),8
1331071.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,70.0,class65,did not,,2
1331072.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,59.0,class55,did not,,5
1331073.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,80.0,class75,did,yes (accepted),5
1331074.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,29.0,class25,did,yes (accepted),9
1331075.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,61.0,class55,did not,,9
1331076.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,55.0,class55,did,yes (accepted),5
1331077.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,47.0,class45,did,no (rejected),9
1331078.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,44.0,class35,did,yes (accepted),10
1331079.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,53.0,class45,did not,,5
1331080.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,56.0,class55,did,yes (accepted),9
1331081.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,48.0,class45,did,yes (accepted),8
1331082.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,72.0,class65,did,yes (accepted),5
1331083.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,76.0,class75,did,yes (accepted),5
1331084.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,32.0,class25,did,yes (accepted),9
1331085.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,58.0,class55,did not,,5
1331086.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,60.0,class55,did,yes (accepted),2
1331087.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,56.0,class55,did not,,5
1331088.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,46.0,class45,did,yes (accepted),6
1331089.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,93.0,class75,did,yes (accepted),5
1331090.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,47.0,class45,did,yes (accepted),5
1331091.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,51.0,class45,did,yes (accepted),4
1331092.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,68.0,class65,did,yes (accepted),9
1331093.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,83.0,class75,did,no (rejected),8
1331094.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,59.0,class55,did,no (rejected),5
1331095.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,71.0,class65,did,yes (accepted),9
1331096.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,39.0,class35,did,no (rejected),9
1331097.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,24.0,class18,did not,,9
1331098.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,58.0,class55,did,no (rejected),2
1331099.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,52.0,class45,did,no answer,8
1331100.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,39.0,class35,did not,,5
1331101.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,68.0,class65,did,yes (accepted),5
1331102.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,75.0,class75,did,no answer,5
1331103.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,57.0,class55,did,yes (accepted),9
1331104.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,25.0,class25,did,yes (accepted),9
1331105.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,41.0,class35,did,yes (accepted),9
1331106.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,33.0,class25,did,yes (accepted),9
1331107.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,19.0,class18,did,yes (accepted),6
1331108.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,21.0,class18,did,yes (accepted),5
1331109.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,67.0,class65,did,no (rejected),8
1331110.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,56.0,class55,did,yes (accepted),9
1331111.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,57.0,class55,did not,,5
1331112.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,60.0,class55,did not,,8
1331113.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,83.0,class75,did,voted blank / did not vote for this voting proposal,5
1331114.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,57.0,class55,did not,,8
1331115.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,19.0,class18,did not,,5
1331116.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,52.0,class45,did,yes (accepted),8
1331117.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,59.0,class55,did,yes (accepted),2
1331118.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,46.0,class45,did,no (rejected),8
1331119.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,89.0,class75,did not,,5
1331120.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,40.0,class35,did,yes (accepted),9
1331121.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,72.0,class65,did,yes (accepted),8
1331122.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,73.0,class65,did not,,5
1331123.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,80.0,class75,did,yes (accepted),5
1331124.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,47.0,class45,did,no (rejected),5
1331125.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,37.0,class35,did,yes (accepted),9
1331126.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,72.0,class65,did not,,5
1331127.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,53.0,class45,did,no (rejected),8
1331128.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,69.0,class65,did,yes (accepted),9
1331129.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,60.0,class55,did,yes (accepted),5
1331130.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,35.0,class35,did,yes (accepted),9
1331131.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,63.0,class55,did not,,8
1331132.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,70.0,class65,did,yes (accepted),5
1331133.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,20.0,class18,did not,,6
1331134.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,89.0,class75,did,no (rejected),5
1331135.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,37.0,class35,did,yes (accepted),9
1331136.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,57.0,class55,did,yes (accepted),9
1331137.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,49.0,class45,did,yes (accepted),5
1331138.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,66.0,class65,did,yes (accepted),6
1331139.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,64.0,class55,did not,,8
1331140.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,69.0,class65,did not,,5
1331141.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,59.0,class55,did,yes (accepted),5
1331142.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,24.0,class18,did,yes (accepted),9
1331143.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,70.0,class65,did,yes (accepted),5
1331144.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,42.0,class35,did,yes (accepted),2
1331145.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,53.0,class45,did,no (rejected),8
1331146.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,74.0,class65,did,voted blank / did not vote for this voting proposal,5
1331147.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,64.0,class55,did,no (rejected),8
1331148.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,68.0,class65,did not,,9
1331149.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,54.0,class45,did,yes (accepted),9
1331150.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,85.0,class75,did,yes (accepted),8
1331151.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,56.0,class55,did,no (rejected),8
1331152.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,93.0,class75,did,don’t know,3
1331153.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,74.0,class65,did,yes (accepted),5
1331154.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,66.0,class65,did not,,5
1331155.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,59.0,class55,did,yes (accepted),9
1331156.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,50.0,class45,did,yes (accepted),5
1331157.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,71.0,class65,did,yes (accepted),9
1331158.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,64.0,class55,did not,,5
1331159.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,42.0,class35,did,yes (accepted),9
1331160.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,47.0,class45,did,voted blank / did not vote for this voting proposal,5
1331161.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,54.0,class45,did,yes (accepted),5
1331162.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,50.0,class45,did not,,5
1331163.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,66.0,class65,did,yes (accepted),8
1331164.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,37.0,class35,did not,,9
1331165.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,49.0,class45,did not,,5
1331166.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,46.0,class45,did,yes (accepted),10
1331167.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,74.0,class65,did not,,9
1331168.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,49.0,class45,did,no (rejected),4
1331169.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,26.0,class25,did,yes (accepted),9
1331170.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,77.0,class75,did,voted blank / did not vote for this voting proposal,5
1331171.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,66.0,class65,did not,,4
1331172.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,19.0,class18,did,no (rejected),6
1331173.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,71.0,class65,did,yes (accepted),8
1331174.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,80.0,class75,did,no (rejected),5
1331175.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,20.0,class18,did not,,6
1331176.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,38.0,class35,did,voted blank / did not vote for this voting proposal,2
1331177.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,61.0,class55,did not,,5
1331178.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,61.0,class55,did,yes (accepted),5
1331179.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,70.0,class65,did,no answer,1
1331180.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,19.0,class18,did not,,5
1331181.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,22.0,class18,did,no (rejected),5
1331182.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,58.0,class55,did,yes (accepted),8
1331183.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,57.0,class55,did not,,9
1331184.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,79.0,class75,did,yes (accepted),5
1331185.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,82.0,class75,did,yes (accepted),9
1331186.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,77.0,class75,did,don’t know,5
1331187.0,2020-02-09,630,10,1,NaN,41.6792132462625,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,56.0,class55,did,yes (accepted),5
